base_id,input_url,base,found,resolved_url,resolved_ext,detected_kind,content_type,http_status,note
EFTA01648608,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648608.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648608,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648608.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648610,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648610.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648610,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648610.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648611,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648611.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648611,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648611.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648612,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648612.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648612,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648612.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648615,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648615.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648615,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648615.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648616,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648616.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648616,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648616.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648619,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648619.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648619,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648619.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648620,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648620.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648620,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648620.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648621,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648621.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648621,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648621.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648622,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648622.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648622,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648622.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648623,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648623.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648623,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648623.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648624,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648624.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648624,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648624.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648627,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648627.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648627,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648627.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648631,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648631.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648631,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648631.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648634,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648634.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648634,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648634.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648636,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648636.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648636,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648636.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648637,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648637.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648637,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648637.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648638,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648638.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648638,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648638.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648641,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648641.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648641,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648641.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648642,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648642.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648642,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648642.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648643,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648643.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648643,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648643.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648644,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648644.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648644,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648644.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648645,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648645.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648645,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648645.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648646,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648646.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648646,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648646.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648647,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648647.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648647,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648647.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648650,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648650.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648650,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648650.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648653,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648653.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648653,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648653.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648654,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648654.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648654,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648654.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648655,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648655.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648655,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648655.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648658,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648658.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648658,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648658.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648659,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648659.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648659,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648659.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648660,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648660.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648660,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648660.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648662,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648662.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648662,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648662.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648663,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648663.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648663,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648663.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648664,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648664.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648664,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648664.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648665,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648665.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648665,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648665.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648667,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648667.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648667,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648667.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648670,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648670.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648670,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648670.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648672,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648672.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648672,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648672.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648674,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648674.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648674,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648674.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648675,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648675.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648675,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648675.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648677,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648677.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648677,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648677.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648678,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648678.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648678,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648678.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648679,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648679.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648679,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648679.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648681,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648681.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648681,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648681.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648683,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648683.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648683,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648683.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648684,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648684.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648684,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648684.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648685,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648685.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648685,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648685.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648686,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648686.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648686,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648686.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648687,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648687.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648687,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648687.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648689,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648689.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648689,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648689.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648690,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648690.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648690,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648690.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648691,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648691.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648691,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648691.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648693,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648693.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648693,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648693.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648694,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648694.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648694,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648694.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648696,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648696.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648696,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648696.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648697,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648697.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648697,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648697.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648699,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648699.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648699,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648699.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648700,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648700.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648700,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648700.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648701,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648701.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648701,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648701.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648702,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648702.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648702,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648702.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648703,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648703.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648703,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648703.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648704,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648704.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648704,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648704.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648705,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648705.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648705,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648705.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648706,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648706.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648706,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648706.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648707,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648707.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648707,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648707.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648708,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648708.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648708,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648708.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648709,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648709.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648709,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648709.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648710,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648710.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648710,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648710.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648711,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648711.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648711,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648711.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648713,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648713.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648713,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648713.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648716,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648716.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648716,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648716.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648717,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648717.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648717,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648717.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648718,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648718.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648718,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648718.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648719,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648719.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648719,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648719.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648720,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648720.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648720,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648720.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648721,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648721.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648721,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648721.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648724,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648724.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648724,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648724.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648725,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648725.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648725,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648725.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648727,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648727.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648727,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648727.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648728,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648728.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648728,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648728.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648729,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648729.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648729,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648729.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648731,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648731.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648731,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648731.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648732,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648732.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648732,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648732.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648734,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648734.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648734,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648734.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648735,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648735.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648735,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648735.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648737,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648737.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648737,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648737.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648739,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648739.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648739,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648739.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648742,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648742.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648742,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648742.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648744,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648744.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648744,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648744.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648746,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648746.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648746,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648746.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648747,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648747.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648747,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648747.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648748,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648748.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648748,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648748.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648750,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648750.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648750,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648750.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648752,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648752.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648752,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648752.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648753,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648753.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648753,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648753.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648754,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648754.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648754,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648754.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648755,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648755.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648755,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648755.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
EFTA01648756,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648756.pdf,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648756,True,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648756.mp4,mp4,video_or_audio,video/mp4,206,ok via .mp4
